ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CATEGORY,SUBCATEGORY,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE,PAYMENTFIRSTNAME,PAYMENTLASTNAME
10345,43,53.76,1,2311.68,11/25/2004,Shipped,4,11,2004,Vintage Cars,44,S24_2022,Office Supplies,Lamp,Atelier graphique,40.32.2555,"54, rue Royale",Unknown,Nantes,Unknown,44000,France,EMEA,Schmitt,Carine,Small,Schmitt,Carine
10190,42,76.19,3,3199.98,11/19/2003,Shipped,4,11,2003,Motorcycles,69,S24_2360,Office Supplies,Eraser,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Unknown,Madrid,Unknown,28034,Spain,EMEA,Freyre,Diego,Medium,Freyre,Diego
10368,40,100.0,2,4107.2,1/19/2005,Shipped,1,1,2005,Classic Cars,90,S24_2766,Office Supplies,Eraser,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,Unknown,San Rafael,CA,97562,USA,Unknown,Nelson,Valarie,Medium,Nelson,Valarie
10335,33,37.13,2,1225.29,11/19/2004,Shipped,4,11,2004,Classic Cars,35,S24_2840,Office Supplies,Pencil,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,Unknown,San Rafael,CA,97562,USA,Unknown,Nelson,Valarie,Small,Nelson,Valarie
10154,31,91.17,2,2826.27,10/2/2003,Shipped,4,10,2003,Vintage Cars,88,S24_3151,Office Supplies,Pencil,Boards & Toys Co.,3105552373,4097 Douglas Av.,Unknown,Glendale,CA,92561,USA,Unknown,Young,Leslie,Small,Young,Leslie
10233,40,94.71,2,3788.4,3/29/2004,Shipped,1,3,2004,Vintage Cars,88,S24_3151,Office Supplies,Pencil,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,Unknown,Newark,NJ,94019,USA,Unknown,Brown,William,Medium,Brown,William
10385,37,85.54,2,3164.98,2/28/2005,Shipped,1,2,2005,Vintage Cars,83,S24_3816,Office Supplies,Pen,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,Unknown,San Rafael,CA,97562,USA,Unknown,Nelson,Valarie,Medium,Nelson,Valarie
10242,46,36.93,1,1698.78,4/20/2004,Shipped,2,4,2004,Vintage Cars,41,S24_3969,Office Supplies,Eraser,Microscale Inc.,2125551957,5290 North Pendale Street,Suite 200,NYC,NY,10022,USA,Unknown,Kuo,Kee,Small,Kuo,Kee
10408,15,36.93,1,553.95,4/22/2005,Shipped,2,4,2005,Vintage Cars,41,S24_3969,Office Supplies,Eraser,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,Unknown,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,Small,Shimamura,Akiko
10317,35,83.32,1,2916.2,11/2/2004,Shipped,4,11,2004,Planes,72,S24_4278,Office Supplies,Eraser,Technics Stores Inc.,6505556809,9408 Furth Circle,Unknown,Burlingame,CA,94217,USA,Unknown,Hirano,Juri,Small,Hirano,Juri
10387,44,94.9,1,4175.6,3/2/2005,Shipped,1,3,2005,Motorcycles,99,S32_1374,Office Supplies,Eraser,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Unknown,Singapore,Unknown,79903,Singapore,Japan,Natividad,Eric,Medium,Natividad,Eric
10364,48,48.28,1,2317.44,1/6/2005,Shipped,1,1,2005,Motorcycles,40,S32_2206,Office Supplies,Pen,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",Unknown,Marseille,Unknown,13008,France,EMEA,Lebihan,Laurence,Small,Lebihan,Laurence
10116,27,63.38,1,1711.26,4/11/2003,Shipped,2,4,2003,Trains,62,S32_3207,Office Supplies,Pen,Royale Belge,(071) 23 67 2555,"Boulevard Tirou, 255",Unknown,Charleroi,Unknown,B-6000,Belgium,EMEA,Cartrain,Pascale,Small,Cartrain,Pascale
10144,20,81.86,1,1637.2,8/13/2003,Shipped,3,8,2003,Vintage Cars,68,S32_4289,Office Supplies,Ruler,Royale Belge,(071) 23 67 2555,"Boulevard Tirou, 255",Unknown,Charleroi,Unknown,B-6000,Belgium,EMEA,Cartrain,Pascale,Small,Cartrain,Pascale
10156,20,41.02,1,820.4,10/8/2003,Shipped,4,10,2003,Vintage Cars,43,S50_1341,Accessories,Keyboard,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Unknown,Madrid,Unknown,28034,Spain,EMEA,Freyre,Diego,Small,Freyre,Diego
10199,29,38.4,1,1113.6,12/1/2003,Shipped,4,12,2003,Vintage Cars,43,S50_1341,Accessories,Keyboard,West Coast Collectables Co.,3105553722,3675 Furth Circle,Unknown,Burbank,CA,94019,USA,Unknown,Thompson,Steve,Small,Thompson,Steve
10397,32,80.55,5,2577.6,3/28/2005,Shipped,1,3,2005,Ships,86,S700_1938,Technology,Desktop,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,Unknown,Toulouse,Unknown,31000,France,EMEA,Roulet,Annette,Small,Roulet,Annette
10352,23,100.0,3,2352.67,12/3/2004,Shipped,4,12,2004,Ships,90,S700_2047,Technology,Tablet,Auto-Moto Classics Inc.,6175558428,16780 Pompton St.,Unknown,Brickhaven,MA,58339,USA,Unknown,Taylor,Leslie,Small,Taylor,Leslie
10118,36,100.0,1,4219.2,4/21/2003,Shipped,2,4,2003,Ships,100,S700_3505,Technology,Laptop,Enaco Distributors,(93) 203 4555,"Rambla de Catalu¤a, 23",Unknown,Barcelona,Unknown,8022,Spain,EMEA,Saavedra,Eduardo,Medium,Saavedra,Eduardo
10294,45,100.0,1,4692.6,9/10/2004,Shipped,3,9,2004,Ships,99,S700_3962,Technology,Smart watch,Online Mini Collectables,6175557555,7635 Spinnaker Dr.,Unknown,Brickhaven,MA,58339,USA,Unknown,Barajas,Miguel,Medium,Barajas,Miguel
